IdJuego,IdUsuario,ModoAdquisicion,FechaAdquisicion,Descuento,PrecioCompra
3,189,0,2020-02-23,0.01775791355683115,39.27986103686233
72,189,0,2008-02-14,0.0,39.99
24,189,0,2024-04-10,0.4379043473072163,22.478205151184422
12,190,0,2021-10-02,0.22135863819085488,31.137868058747713
58,190,0,2017-05-09,0.20877726588217582,31.64099713737179
39,190,0,2018-05-30,0.2530630400705637,29.87000902757816
48,190,0,2021-01-26,0.37785885796729624,24.879424269887824
63,190,0,2005-04-03,0.6147357868014126,19.259358017797386
56,190,0,2021-11-29,0.41434400118604614,23.420383392570013
71,190,0,2020-02-29,0.09656899102407979,27.093895959187847
51,190,0,2016-01-21,0.49385875265273016,15.179176007944621
1,191,0,2018-11-14,0.11048618776272279,0.0
25,191,0,2022-04-09,0.03551249589030353,38.56985528934677
34,191,0,2023-08-21,0.0,39.99
54,191,0,2023-01-29,0.38821657865939607,36.70088744622283
32,191,0,2017-12-26,0.15111780924423024,33.94679880832324
65,191,0,2016-10-11,0.33668227762481595,39.79243016528729
20,191,0,2022-06-08,0.0,59.99
50,191,0,2011-07-27,0.16999595426297853,24.891821331653272
46,191,0,2020-08-20,0.17307057046942687,41.33820218223335
53,191,0,2012-05-07,0.3195559737166145,40.8198371367403
10,192,0,2024-03-29,0.16066522880102585,50.35169292422646
21,192,0,2011-10-18,0.27592821401752077,43.43706644108893
8,192,0,2021-10-12,0.3673885512461731,37.950360810742076
48,192,0,2009-01-06,0.7477764581969866,10.086419436702508
72,192,0,2013-03-04,0.3848629920356039,24.5993289484962
84,192,0,2013-04-22,0.0532417987956863,28.393278454117365
3,193,0,2018-07-28,0.15145060285290468,33.93349039191234
12,193,0,2023-09-01,0.07481240539365985,36.998251908307545
25,193,0,2014-03-15,0.42219980520261186,23.10622978994755
46,193,0,2023-02-03,0.0,49.99
59,193,0,2012-04-09,0.06706386157161304,27.978754791467324
18,193,0,2020-11-17,0.44533836222834583,27.727535272204996
82,194,0,2017-11-22,0.1276711951476206,52.33100500309424
1,194,0,2012-09-24,0.5420266594137005,0.0
6,194,0,2023-05-05,0.13341088914621402,21.65606188023611
72,194,0,2023-10-11,0.22698807204751814,30.912746998819753
26,194,0,2021-11-25,0.6766557182238537,19.397423463751014
63,194,0,2014-02-21,0.38806722881653594,30.59051923146137
76,194,0,2020-01-11,0.3445100227558604,6.548344872668955
49,194,0,2022-10-06,0.0,39.99
70,195,0,2021-08-28,0.010628516218152972,59.35239531207301
10,195,0,2015-02-05,0.6221543540974429,22.666960297694402
54,195,0,2014-10-25,0.2576421283854402,44.53404871815744
20,195,0,2021-04-19,0.261832421650522,44.28267302518518
41,195,0,2021-02-04,0.2739049255612428,36.297492771193475
57,195,0,2022-01-17,0.579597142102787,16.811910287309548
13,195,0,2023-05-27,0.15977382918894645,33.60064457073403
54,196,0,2022-07-11,0.0,59.99
22,196,0,2011-04-27,0.0010206892696612013,59.92876885071303
85,196,0,2015-01-07,0.3957365138862841,12.07922708741318
80,196,0,2019-10-14,0.24971544387243394,37.50672496081703
16,196,0,2010-04-07,0.43993608659725203,27.99759503100337
27,197,0,2020-04-25,0.19718230558252203,48.16103348810451
85,197,0,2015-01-13,0.6006551466390903,7.982903618684586
24,197,0,2023-12-31,0.0,39.99
26,197,0,2021-05-22,0.16939393430456118,49.82805788106938
8,197,0,2009-01-10,0.3851012575110657,36.88777556191117
31,197,0,2016-08-22,0.039125661400525535,48.03410818658773
44,198,0,2020-12-11,0.0,49.99
5,198,0,2015-06-10,0.13977042069746382,17.195989290257696
25,198,0,2011-12-02,0.0,39.99
51,198,0,2023-08-29,0.0,29.99
19,198,0,2014-10-14,0.38010969230324443,30.988316481760812
2,198,0,2023-04-02,0.2732246722490246,21.79599207925175
77,198,0,2021-05-05,0.33961927303678585,13.20101073199465
70,199,0,2024-01-31,0.2354309619450039,45.86649659291922
79,199,0,2014-09-17,0.013316520628292472,59.19114192750874
21,199,0,2017-11-17,0.29264144638410006,42.43443963141784
58,199,0,2024-02-01,0.4013254902839065,23.94099364354658
31,199,0,2006-04-14,0.7402747361161304,12.983665941554642
47,199,0,2021-07-17,0.340470678030067,26.374577585577622
61,199,0,2021-04-28,0.18925810076374783,24.314149558095203
78,199,0,2011-07-17,0.33297804958377125,26.674207797144987
60,199,0,2020-09-14,0.0,29.99
84,199,0,2014-05-07,0.0,29.99
24,200,0,2018-11-09,0.3586320011238172,25.64830627505855
87,200,0,2016-01-03,0.30647687135895263,34.66922120076596
60,200,0,2022-08-02,0.49001780938393213,15.294365896575874
34,200,0,2023-04-28,0.0,39.99
70,200,0,2022-04-04,0.0,59.99
28,200,0,2016-03-10,0.655775089159371,20.650052401329337
57,200,0,2020-06-08,0.0,39.99
15,200,0,2020-08-03,0.41129806049664464,29.429209955772738
41,201,0,2024-04-16,0.16059125648804096,41.96204308816284
57,201,0,2020-06-09,0.0,39.99
62,201,0,2019-04-17,0.4417039226150611,27.9092209084731
27,201,0,2023-04-24,0.0,59.99
50,201,0,2021-11-25,0.5945300386187662,12.160044141823201
1,202,0,2019-02-16,0.2264594286923206,0.0
44,202,0,2021-06-14,0.16077721860908223,41.95274684173198
25,202,0,2015-02-13,0.6325714615760665,14.693467251573102
7,202,0,2023-02-28,0.36959943909268445,18.905712821610393
59,202,0,2016-03-20,0.0,29.99
42,202,0,2023-07-01,0.4151220986626623,35.086825301226895
54,202,0,2017-11-20,0.23264434018095026,46.033666032544794
18,202,0,2021-10-03,0.360768362402549,31.955189563496575
80,202,0,2015-06-06,0.41218007827385045,29.385117887090214
59,203,0,2020-05-27,0.5941707758214051,12.170818433116061
43,203,0,2016-09-15,0.0,59.99
24,203,0,2019-11-30,0.21697311597813862,31.313245092034236
64,203,0,2020-06-23,0.3867346316807366,36.789789445472614
9,203,0,2013-02-12,0.39758067133939623,36.13913552634962
78,203,0,2016-02-14,0.3104027313790911,27.576994772150147
35,203,0,2006-09-07,0.2637717350996973,44.16633361136916
2,204,0,2023-01-19,0.0,29.99
43,204,0,2016-01-23,0.26726538556216883,43.95674952012549
39,204,0,2015-09-13,0.049316316829669915,38.0178404899815
64,204,0,2023-10-11,0.39352030291715806,36.38271702799969
56,204,0,2015-05-10,0.18509826446123046,32.587920404195394
45,205,0,2022-10-12,0.017258626228789375,49.12724127482282
12,205,0,2012-03-20,0.3663359285277556,25.340226218175054
15,205,0,2017-10-11,0.12095048509208839,43.9436852502465
41,205,0,2020-05-16,0.0,49.99
10,205,0,2004-06-14,0.4094727314895896,35.42573083793952
71,205,0,2016-08-20,0.0,29.99
73,205,0,2020-11-01,0.46138865763191744,10.766840733937968
66,205,0,2013-04-08,0.681785395387449,19.089694130706935
82,205,0,2022-12-13,0.01862487327078166,58.87269385248581
11,205,0,2021-11-16,0.2594967926706008,29.612723261102676
7,206,0,2020-02-25,0.4416731853663711,16.74422117086253
64,206,0,2014-04-09,0.1750069172369244,49.491335034956904
22,206,0,2022-10-21,0.0,59.99
52,206,0,2023-04-13,0.6869352922175413,9.388810586395934
77,206,0,2018-02-09,0.5226906120842318,9.541414664436205
57,206,0,2010-03-25,0.0,39.99
59,206,0,2023-05-23,0.6520088666049615,10.436254090517204
9,207,0,2023-04-10,0.0,59.99
22,207,0,2016-02-26,0.13187406202824237,52.07887501892574
65,207,0,2021-12-21,0.14066299691637563,51.551626814986626
80,207,0,2004-10-15,0.4595180731641181,27.01869152252574
14,207,0,2022-01-10,0.7195719889586044,14.018596271959366
10,208,0,2018-10-15,0.25997561115534384,44.39406308679092
68,208,0,2016-03-30,0.24745051507761384,30.094453902046222
84,208,0,2018-06-02,0.09770934220843414,27.05969682716906
19,208,0,2020-09-13,0.2712978700457108,36.42781947641492
71,208,0,2014-01-18,0.2550623180009358,22.340681083151935
59,208,0,2009-06-23,0.0,29.99
75,208,0,2021-08-27,0.03067249654427956,19.376856794079853
24,209,0,2022-09-23,0.21861608628780527,31.247542709350668
40,209,0,2018-02-12,0.5949675621238,16.19724719066924
2,209,0,2011-11-27,0.7018964479650721,8.940125525527487
76,209,0,2020-09-26,0.0,9.99
56,209,0,2020-07-29,0.572095897560153,17.11188505656948
41,209,0,2020-07-25,0.06065242741858412,46.95798515334498
83,209,0,2021-05-04,0.2802687342180965,28.78205331861832
74,209,0,2020-02-28,0.48892879419884994,15.32702546197649
62,210,0,2021-06-23,0.5534070893044449,22.325179605670797
2,210,0,2014-10-17,0.47472903490067925,15.75287624332863
23,210,0,2018-11-17,0.0,39.99
50,210,0,2020-12-26,0.014059877866797466,29.56834426277474
33,210,0,2017-07-12,0.0,39.99
60,210,0,2021-10-06,0.4277278885554748,17.16244062222131
6,210,0,2020-09-08,0.6768972079078129,8.074338774383754
16,210,0,2005-01-24,0.42056965421038667,28.96572298602277
71,210,0,2019-11-04,0.3717917838078265,18.839964403603283
14,210,0,2019-04-27,0.5047125945626629,24.75941739781248
46,211,0,2023-11-02,0.6179463783559829,19.098860545984415
38,211,0,2020-01-06,0.626954664697469,14.918082958748217
13,211,0,2024-01-15,0.0434419378311085,38.252756906133975
80,211,0,2023-06-26,0.17178810849063209,41.402312456553304
50,211,0,2008-04-04,0.28016404265928463,21.587880360648054
59,211,0,2022-03-19,0.3558361620512271,19.318473500083698
55,211,0,2004-11-03,0.25971819826268916,44.409505286221275
36,211,0,2021-09-16,0.0,59.99
73,211,0,2012-08-16,0.03741727124617483,19.24202874778896
66,212,0,2018-04-05,0.3082475581706534,41.4982289853425
20,212,0,2013-08-28,0.6443519508466907,21.335326468707024
26,212,0,2012-02-23,0.0628317229143533,56.220724942367944
37,212,0,2020-07-17,0.0,59.99
79,212,0,2006-01-22,0.5639458305875706,26.15888962305164
80,212,0,2011-05-07,0.0,49.99
62,212,0,2020-01-23,0.16993135206497745,41.49513171027178
64,212,0,2023-11-22,0.3838867647081526,36.96063298515793
29,212,0,2020-11-16,0.0,49.99
39,213,0,2019-03-09,0.4366197031088242,22.529578072678124
57,213,0,2016-02-13,0.11350747128236904,35.450836223418065
34,213,0,2016-01-08,0.23293681931771815,30.674856595484453
80,213,0,2022-01-15,0.0,49.99
16,213,0,2023-10-04,0.23942321525261978,38.02123346952154
20,214,0,2018-10-14,0.4457951775518266,33.24674729866592
86,214,0,2018-05-27,0.055333405593265717,28.33055116625796
68,214,0,2023-07-13,0.12585077829917524,34.95722737581598
82,214,0,2021-07-14,0.4702041787378402,31.78245131751697
6,214,0,2008-06-13,0.030497689413419793,24.22786274155864
18,214,0,2021-07-22,0.14082849582304613,42.949983493805924
75,214,0,2020-03-06,0.025917989323335278,19.471899393426526
84,214,0,2013-01-15,0.0,29.99
33,214,0,2021-11-12,0.19769923421489366,32.0840076237464
51,215,0,2018-12-24,0.08692443993322607,27.383136046402548
86,215,0,2010-09-07,0.5515342280060005,13.449488502100044
49,215,0,2022-05-28,0.15868732753064507,33.64409377204951
23,215,0,2023-11-15,0.2361884170267443,30.544825203100498
35,215,0,2019-08-10,0.5130026229429436,29.21497264965281
65,215,0,2012-01-16,0.3366637203455185,39.793543416472346
10,215,0,2022-03-26,0.1404578864093078,51.56393139430563
64,215,0,2008-12-26,0.12985497511456467,52.200000042877264
39,215,0,2018-07-27,0.23108363939049437,30.74896526077413
66,216,0,2019-01-09,0.5794162919166136,25.230816647922353
18,216,0,2024-01-12,0.08521312555965005,45.7301958532731
70,216,0,2014-05-16,0.05629149630105157,56.61307313689992
62,216,0,2020-07-10,0.42054227852360215,28.96709149660513
54,216,0,2020-06-10,0.6317016673254088,22.09421697714873
25,216,0,2022-01-08,0.5397608043424585,18.404965434345083
72,217,0,2017-08-17,0.2906606921499344,28.366478920924123
5,217,0,2023-12-09,0.2791314757988682,14.410161798780623
18,217,0,2015-05-23,0.2562326842255196,37.180928115566275
48,217,0,2019-10-06,0.29815069291776897,28.06695379021842
2,217,0,2011-10-16,0.10367269002421575,26.880856026173767
24,217,0,2010-03-28,0.04189949136492388,38.314439340316696
61,218,0,2019-01-22,0.15111609270799475,25.458028379687235
76,218,0,2019-05-12,0.2899020695961102,7.09387832473486
47,218,0,2013-10-01,0.3016989979703694,27.925057071164925
7,218,0,2023-06-03,0.20461115253611262,23.85371153544198
13,218,0,2024-01-13,0.0,39.99
49,218,0,2008-05-17,0.17859344839981828,32.84804799849127
57,218,0,2023-05-08,0.0,39.99
36,219,0,2019-03-01,0.0,59.99
14,219,0,2022-05-29,0.1116536921461625,44.408431929613336
52,219,0,2024-04-23,0.05567993826481543,28.320158651438184
9,219,0,2023-05-11,0.5488102974999833,27.066870252976
68,219,0,2009-03-08,0.0,39.99
1,219,0,2020-07-03,0.393297908008261,0.0
58,220,0,2019-11-11,0.0,39.99
34,220,0,2015-02-22,0.18857498180672283,32.44888647754915
38,220,0,2020-07-25,0.20733818531738069,31.698545969157948
79,220,0,2019-10-13,0.5470158829069187,27.174517184413947
48,220,0,2004-06-15,0.1805928123431546,32.76809343439725
9,220,0,2020-12-31,0.1576818026904998,50.530668656596916
72,220,0,2021-06-10,0.13366778926463563,34.64462510730722
82,220,0,2020-06-23,0.04514259689009831,57.281895612563005
24,220,0,2023-01-31,0.3678045123340022,25.281497551763255
60,220,0,2013-03-13,0.0,29.99
8,221,0,2018-03-31,0.13887909150700606,51.65864330049471
79,221,0,2013-08-13,0.0,59.99
22,221,0,2024-02-20,0.0,59.99
39,221,0,2022-03-24,0.7393033133800394,10.425260497932225
76,221,0,2021-07-02,0.3457840697367936,6.535617143329433
49,221,0,2023-06-06,0.7156419507072613,11.37147839121662
76,222,0,2022-03-13,0.2234844050603979,7.757390793446625
65,222,0,2015-02-23,0.7173407569095734,16.95672799299469
74,222,0,2012-09-15,0.31750574992089264,20.468002559872428
53,222,0,2021-08-25,0.6324473915638102,22.049480980087026
70,222,0,2010-03-09,0.3849723724198365,36.895507378534006
49,222,0,2011-08-23,0.057379780637565936,37.695382572303735
24,222,0,2021-06-02,0.0,39.99
72,223,0,2023-04-15,0.08606070228729368,36.548432515531125
39,223,0,2009-05-03,0.5366780345065675,18.52824540008237
62,223,0,2016-10-11,0.3607616866007126,31.955523286830378
32,223,0,2020-10-16,0.0,39.99
43,223,0,2015-11-18,0.22122835899628857,46.71851074381265
77,223,0,2022-07-17,0.628032350028503,7.435633322930225
4,223,0,2022-08-26,0.2378179765130538,45.7232995889819
15,223,0,2020-01-31,0.0,49.99
66,223,0,2016-07-18,0.2868849230603916,42.77977346560711
24,224,0,2018-02-16,0.28557924295649595,28.569686074169727
37,224,0,2020-05-29,0.18179377642746863,49.08419135211616
9,224,0,2012-10-28,0.3007585822862759,41.94749264864631
1,224,0,2021-01-15,0.31629350517520355,0.0
73,224,0,2017-08-27,0.048171668057206296,19.027048355536444
74,224,0,2018-11-25,0.0,29.99
32,224,0,2020-09-18,0.04798913430788526,38.07091451902767
72,224,0,2006-05-09,0.5553953199239804,17.779741156240025
27,225,0,2019-06-20,0.38644567373155625,36.807124032843944
28,225,0,2018-12-11,0.0,59.99
58,225,0,2023-10-20,0.25153473464767795,29.93112596143936
43,225,0,2019-12-29,0.1413846117662959,51.50833714013991
71,225,0,2024-03-14,0.4363445532349609,16.90402684848352
31,226,0,2022-04-16,0.0,49.99
6,226,0,2021-09-01,0.36977802345924693,15.749247193753419
66,226,0,2013-11-24,0.031494354825043536,58.100653654045644
81,226,0,2010-06-16,0.4838800697781483,36.1232339162274
62,226,0,2024-01-29,0.39303366600639145,30.342247036340492
20,227,0,2019-07-12,0.036806699307307233,57.781966108554634
82,227,0,2011-07-27,0.07582107282100736,55.44149384146777
33,227,0,2014-01-28,0.126520167096972,34.93045851779209
60,227,0,2021-09-28,0.1580794960086489,25.249195914700618
77,227,0,2022-02-13,0.2830197355721379,14.332435485912962
5,227,0,2010-11-16,0.2793948696418612,14.404896555859192
10,228,0,2022-10-19,0.0,59.99
86,228,0,2017-10-11,0.189024737889113,24.3211481107055
55,228,0,2012-05-26,0.6567590482638667,20.59102469465064
47,228,0,2022-12-14,0.21329209543175276,31.46044910368421
71,228,0,2012-01-22,0.012932278773500061,29.602160959582733
74,228,0,2010-03-19,0.00571142465762603,29.818714374517796
34,229,0,2019-01-05,0.3735262298959577,25.052686066460655
21,229,0,2020-08-26,0.11389278201873565,53.15757200669605
81,229,0,2012-10-18,0.5096076668401237,34.32255939785974
42,229,0,2023-10-08,0.394575728132129,36.319402069353586
39,229,0,2023-08-19,0.0,39.99
52,229,0,2008-02-22,0.5885741793740753,12.338660360571481
72,229,0,2007-11-20,0.34333233400732255,26.260139963047173
85,229,0,2022-04-21,0.42071005851409904,11.580005930303159
8,230,0,2022-04-17,0.0,59.99
38,230,0,2016-02-24,0.1328084146687346,34.678991497397305
28,230,0,2016-01-17,0.37390351531951116,37.55952811598252
60,230,0,2021-04-25,0.20059036930399898,23.974294824573068
5,230,0,2008-09-05,0.0,19.99
41,230,0,2017-05-08,0.6299767908923051,18.497460223293672
3,230,0,2022-06-25,0.2672421429096836,29.302986705041754
81,230,0,2023-07-17,0.6818268136799307,22.26894131054165
1,230,0,2016-03-01,0.13955900901836482,0.0
46,231,0,2024-03-20,0.0,49.99
5,231,0,2012-10-31,0.0,19.99
3,231,0,2016-04-08,0.3216303513506901,27.128002249485903
28,231,0,2019-09-19,0.4831606083015892,31.005195107987667
7,231,0,2019-03-23,0.0,29.99
80,231,0,2021-02-17,0.444051194670572,27.791880778418104
1,231,0,2023-01-12,0.13604990376728243,0.0
71,232,0,2018-01-06,0.21733211273358988,23.472209939119637
4,232,0,2013-03-31,0.005760123179309018,59.64445021047326
14,232,0,2015-09-25,0.5088023653246911,24.55496975741869
55,232,0,2022-09-27,0.20426607208238556,47.73607833577769
13,232,0,2008-10-04,0.0827618903979061,36.68035200298773
51,233,0,2021-06-10,0.3091606513775802,20.71827206518637
65,233,0,2014-07-21,0.2178855582919601,46.91904535806532
31,233,0,2024-04-24,0.30088962088473753,34.94852785197197
22,233,0,2024-03-26,0.0,59.99
23,233,0,2020-08-29,0.0,39.99
17,233,0,2021-05-12,0.552990789538948,22.345990430947992
6,234,0,2021-11-12,0.0,24.99
58,234,0,2019-04-25,0.1562537048919761,33.741414341369875
24,234,0,2022-05-11,0.28723922664936685,28.50330332629182
28,234,0,2020-03-07,0.5416839817907193,27.49437793237475
60,234,0,2011-09-19,0.07548422537240101,27.72622808108169
54,234,0,2024-05-19,0.15551205701682913,50.660831699560426
19,234,0,2004-04-06,0.20781123430492554,39.60151639709677
45,234,0,2019-11-28,0.4205170251962376,28.968353910440086
7,234,0,2019-07-01,0.37503342401190026,18.74274761388311
14,235,0,2020-07-31,0.27800556368232465,36.09250187152059
26,235,0,2011-02-24,0.39155587573894973,36.50056301442041
44,235,0,2022-10-27,0.0,49.99
55,235,0,2021-02-12,0.20091533841793074,47.937088848308335
43,235,0,2009-07-24,0.3934184888000616,36.388824856884305
24,235,0,2020-02-27,0.026541972359557464,38.9285865253413
28,236,0,2022-10-24,0.2717385502497357,43.688404370518356
29,236,0,2009-06-27,0.05867884880724855,47.05664434812565
47,236,0,2012-01-12,0.29635189184314226,28.13888784519274
66,236,0,2023-12-06,0.07685909111250444,55.37922312416086
72,236,0,2022-11-22,0.07196535318786673,37.11210552601721
64,236,0,2010-08-04,0.12838185318937545,52.288372627169366
22,236,0,2017-07-09,0.42048165645075597,34.76530542951915
69,236,0,2022-04-17,0.2869628433914506,42.775099024946876
43,236,0,2021-02-12,0.5274698207548112,28.34708545291888
51,237,0,2020-01-06,0.2762309829160331,21.705832822348167
1,237,0,2014-04-03,0.0,0.0
49,237,0,2020-05-09,0.3720825136804686,25.11042027791806
59,237,0,2024-05-05,0.3397935059898149,19.79959275536545
19,237,0,2020-06-11,0.2946887433623687,35.25850971931519
47,237,0,2018-08-13,0.4410348225671727,22.353017445538764
14,237,0,2022-09-24,0.19592418614333984,40.19574993469444
48,237,0,2019-11-30,0.3135329206676885,27.45181850249914
40,238,0,2018-09-19,0.28612057528119283,28.5480381945051
87,238,0,2019-06-08,0.4988272889319662,25.05362382629101
54,238,0,2019-01-01,0.01411934781958779,59.14298032430293
13,238,0,2023-12-24,0.0,39.99
8,238,0,2008-02-29,0.39125982659629954,36.51832300248799
34,238,0,2010-11-20,0.3102229485114138,27.58418428902856
84,238,0,2023-07-26,0.10335956138884961,26.8902467539484
26,238,0,2014-08-03,0.059525018190842216,56.419094158731376
12,238,0,2020-03-07,0.009414549243427939,39.61351217575532
35,238,0,2019-11-02,0.6080722348046528,23.51174663406888
85,239,0,2020-09-25,0.6434650847914009,7.1271329550198965
86,239,0,2019-01-10,0.13514179945971183,25.937097434203242
2,239,0,2018-05-10,0.39874037290667536,18.031776216528804
78,239,0,2020-10-31,0.15460918553550418,33.80717867043519
31,239,0,2016-08-09,0.13758297058138913,43.112227300636356
34,239,0,2011-10-29,0.038884456243815035,38.43501059480984
23,239,0,2020-06-18,0.0,39.99
55,239,0,2020-08-03,0.3635964046062519,38.17785168767095
47,239,0,2021-12-18,0.0,39.99
14,239,0,2023-04-11,0.4158517053061681,29.20157325174466
11,240,0,2019-11-18,0.670906337533416,13.160455562038695
18,240,0,2017-05-30,0.4240793179491809,28.79027489572045
53,240,0,2020-08-12,0.507573930773441,29.54063989290127
36,240,0,2023-08-27,0.2963162064482099,42.213990775171894
64,240,0,2006-07-13,0.3728714298898468,37.621442920908095
41,240,0,2011-11-19,0.4657048266063113,26.7094157179505
38,240,0,2013-06-23,0.5766547410782277,16.929576904281678
22,241,0,2023-08-25,0.10889584385402806,53.45733832719686
75,241,0,2018-12-28,0.14582480721570312,17.074962103758093
18,241,0,2018-04-27,0.17952631116480788,41.015479704871254
20,241,0,2019-12-27,0.43443901490973,33.9280034955653
57,241,0,2014-11-16,0.1432897869315991,34.259841420605355
74,241,0,2018-07-14,0.3901138059483228,18.290486959609797
37,242,0,2021-06-09,0.0,59.99
57,242,0,2018-07-30,0.14361742989943593,34.24673897832156
24,242,0,2020-03-22,0.030219819102807965,38.78150943407871
40,242,0,2015-12-10,0.09767283315492137,36.084063402134696
10,242,0,2014-01-08,0.0,59.99
70,242,0,2023-01-09,0.11182568223046829,53.28157732299421
20,242,0,2009-03-07,0.3014958077256611,41.90326649453759
14,242,0,2021-08-20,0.5233666001823243,23.82690365688561
33,242,0,2021-08-15,0.5238005161155947,19.043217360537366
29,243,0,2020-03-19,0.0,49.99
26,243,0,2013-10-13,0.20943895913348898,47.425756841582
13,243,0,2011-11-16,0.17611850792864292,32.947020867933574
22,243,0,2022-11-04,0.42273867335969134,34.62990698515211
4,243,0,2021-12-02,0.43423590289646596,33.940188185241006
6,244,0,2022-06-05,0.47231989602053576,13.186725798446812
84,244,0,2019-08-15,0.0,29.99
82,244,0,2017-06-04,0.23483256468749591,45.902394444397125
10,244,0,2019-10-06,0.0,59.99
76,244,0,2023-11-30,0.6729708758864814,3.2670209498940506
31,244,0,2018-09-21,0.22515702914246238,38.734400113168306
37,245,0,2022-06-12,0.1558533970405317,50.64035471153851
7,245,0,2021-02-17,0.0,29.99
47,245,0,2015-03-30,0.1883589746938511,32.457524601992894
56,245,0,2022-05-17,0.19266634711893227,32.2852727787139
24,245,0,2007-02-25,0.23173717924583837,30.722830201958924
74,245,0,2022-01-28,0.14385529282467857,25.675779768187887
21,246,0,2018-12-18,0.16666603677747482,49.99170445371929
10,246,0,2010-12-23,0.19736447174286187,48.15010534014572
4,246,0,2019-07-29,0.27192245066264586,43.677372184747874
71,246,0,2022-04-19,0.10788869191513362,26.75441812946514
26,246,0,2012-04-07,0.4832121609635944,31.00210246379397
43,247,0,2020-04-18,0.0,59.99
70,247,0,2018-08-19,0.21833731833740044,46.89194427293935
63,247,0,2019-12-23,0.0,49.99
36,247,0,2020-05-14,0.11078955723066597,53.34373446173235
49,247,0,2004-11-11,0.30541568098567523,27.77642691738285
17,247,0,2017-01-07,0.5058847758535218,24.70082005508245
86,247,0,2020-04-16,0.14263661876444134,25.712327803254404
50,247,0,2008-06-07,0.09698760161712666,27.081341827502367
62,247,0,2023-10-14,0.0,49.99
8,248,0,2019-07-16,0.19552591463191082,48.26040038123167
14,248,0,2010-02-18,0.4398140753132579,28.003694375090237
33,248,0,2012-02-26,0.12988105482217582,34.79605661766119
81,248,0,2023-03-17,0.10465350638573168,62.665301088062634
34,248,0,2016-01-06,0.36752848509451613,25.2925358810703
23,249,0,2017-10-15,0.0,39.99
47,249,0,2020-07-14,0.24283406841838007,30.279065603948982
79,249,0,2020-03-11,0.5465681988713977,27.20137374970485
80,249,0,2020-03-18,0.6177072730908886,19.11081341818648
67,249,0,2023-11-22,0.2762216189608747,50.65724888892837
58,250,0,2021-04-24,0.41278631036555286,23.48267544848154
64,250,0,2010-11-26,0.04709086742754248,57.16501886302172
26,250,0,2023-11-07,0.22764372910699682,46.33365269087126
22,250,0,2019-10-21,0.08725960756002338,54.7552961424742
5,250,0,2023-03-13,0.48184697048105507,10.35787906008371
39,251,0,2022-09-16,0.32557482479343275,26.97026275651063
59,251,0,2023-11-02,0.0,29.99
16,251,0,2015-01-29,0.06015535956290058,46.982833575450606
23,251,0,2020-03-24,0.3244223480316959,27.016350302212484
10,251,0,2022-08-29,0.08917067582106919,54.64065115749406
2,251,0,2009-12-02,0.23226769910160072,23.024291703942993
9,252,0,2023-11-07,0.38046088672356915,37.166151405453085
25,252,0,2019-09-19,0.6105415238330464,15.574444461916476
60,252,0,2017-04-25,0.5329298647666951,14.007433355646812
2,252,0,2020-08-20,0.21437225544904437,23.56097605908316
19,252,0,2014-05-12,0.254520640916451,37.26651316058662
5,252,0,2010-06-27,0.7727885572527899,4.541956740516729
48,252,0,2020-06-04,0.5550528869316974,17.79343505160142
29,252,0,2011-07-19,0.3474168431910166,32.622632008881084
69,253,0,2021-05-02,0.11580446609287853,53.04289007908822
5,253,0,2021-03-12,0.5568959951103374,8.857649057744355
6,253,0,2015-10-03,0.2374357265645406,19.05648119315213
35,253,0,2023-06-02,0.25431986462781586,44.73335132097733
79,253,0,2019-11-06,0.0,59.99
74,254,0,2023-02-06,0.18323433044179605,24.494802430050534
68,254,0,2009-01-14,0.0,39.99
12,254,0,2013-08-20,0.5637946932472462,17.443850217042627
67,254,0,2023-01-20,0.43186438197693067,39.76381190543462
86,254,0,2012-05-17,0.591682136432744,12.245452728382006
16,254,0,2017-05-31,0.4913127652303792,25.42927486613334
20,254,0,2024-02-17,0.4937210436422643,30.371674591900565
2,254,0,2020-03-25,0.5269239883888182,14.187549588219342
68,255,0,2018-01-15,0.12889398204286506,34.83552965810583
44,255,0,2022-04-22,0.2362760612472966,38.178559698247646
46,255,0,2017-02-25,0.5185781911883403,24.06627622249487
58,255,0,2022-02-25,0.664703546435023,13.408505178063429
75,255,0,2018-05-03,0.5702007361518986,8.591687284323546
23,255,0,2010-05-09,0.30466068098763754,27.806619367304375
16,255,0,2020-12-29,0.3026050388916704,34.8627741058054
50,255,0,2015-09-22,0.35545776739440804,19.3298215558417
55,255,0,2024-04-19,0.11800339632552381,52.91097625443183
87,255,0,2017-03-06,0.10509856995308176,44.736122488045446
41,256,0,2020-06-10,0.0,49.99
2,256,0,2021-10-03,0.20377077818681544,23.878914362177404
5,256,0,2022-11-19,0.0,19.99
46,256,0,2021-05-29,0.532208348591714,23.38490465390022
85,256,0,2011-03-20,0.49933596011339904,10.008274157333151
39,256,0,2021-12-17,0.035041243032546354,38.58870069112847
20,257,0,2018-11-05,0.21925736783451044,46.83675050360772
26,257,0,2022-10-03,0.0,59.99
51,257,0,2016-11-15,0.0,29.99
72,257,0,2021-09-24,0.4764810414664589,20.93552315175631
3,257,0,2022-05-09,0.0,39.99
11,257,0,2010-04-14,0.34559700162788415,26.169575904900913
60,258,0,2019-08-29,0.0,29.99
11,258,0,2013-09-28,0.5083714475575573,19.660225812173287
